"k","alpha0","alpha1","beta1"
16702,0.0973009415432042,0.413207253683105,0.404720759647888
16703,0.0972842241541391,0.412513952371718,0.404776378439675
16704,0.0972324633582728,0.412923919072386,0.404882215421303
16705,0.0972215603091194,0.412881263260114,0.404891176960153
16706,0.0973179180651222,0.412572646717915,0.404892902938967
16707,0.0973455746445738,0.412480760779211,0.404877421186617
16708,0.0972460865327614,0.412646532848222,0.404705339092289
16709,0.0972380358885143,0.412786499847612,0.404776616198522
16710,0.0972937503563609,0.41244644181805,0.404690995251573
16711,0.0973834841852353,0.412374802471542,0.404690260692868
16712,0.097404723238162,0.411921484603546,0.404815463763122
16713,0.0973374092920625,0.411462646414391,0.404813102075187
16714,0.0973926457574138,0.411168597077685,0.404746297271235
16715,0.0973842529739471,0.410856311938265,0.404824741233919
16716,0.0973353015386253,0.41082838665698,0.404695617037294
16717,0.0973435962289791,0.410559694579859,0.404762031377022
16718,0.0973428414211095,0.410443324518235,0.404478948972313
16719,0.0972559567435622,0.410750501969706,0.40452033684654
16720,0.0972740578073629,0.410681998494132,0.404804017017252
16721,0.0972630799747542,0.410654644322727,0.404683065291123
16722,0.0973342920571773,0.410729183136738,0.40466887408539
16723,0.097365915698038,0.410851512524577,0.40481346093585
16724,0.0974349394630229,0.410807481597772,0.404805060973013
16725,0.0974432168509365,0.410877950889479,0.404701164762133
16726,0.0973795226861544,0.410949492683241,0.404890565111234
16727,0.0973408167019522,0.411124268321462,0.404697776699152
16728,0.0973874002059631,0.411268691306242,0.404576273564883
16729,0.0973652201830617,0.411279281342095,0.404559365341248
16730,0.0972727722626386,0.410809489046135,0.404653644467113
16731,0.097275933847517,0.41068575099124,0.40474081956227
16732,0.0974167379850687,0.410751592847669,0.404712832179353
16733,0.097461928255627,0.41105740702109,0.404756633553856
16734,0.0974414257715623,0.410874703176477,0.404474402525442
16735,0.0973914884989658,0.411210279866568,0.40443810321375
16736,0.0974660149356387,0.411352137317684,0.404383520811039
16737,0.0973626135477342,0.411165889939076,0.404226967272562
16738,0.0973561652868458,0.411135042622414,0.404154029311267
16739,0.0973467385079979,0.410776653320806,0.40424520077363
16740,0.0973189141752495,0.410535318417567,0.404181776707443
16741,0.0973112449186105,0.411030291609051,0.404137649275434
16742,0.0973137967274061,0.411070901558619,0.404153789108143
16743,0.0973224463482693,0.41080736764707,0.404321747601821
16744,0.097325335450004,0.410474845280323,0.404100679302286
16745,0.0974133857587666,0.411387528192026,0.40422698499554
16746,0.0974261175506044,0.411319191178224,0.404218432497814
16747,0.0975060185862744,0.411360502646157,0.404361407778909
16748,0.0975161857969492,0.412086697212657,0.404420787088269
16749,0.0974998024852596,0.41190966410495,0.404331100715594
16750,0.0975076927556942,0.411863616921726,0.404550569292611
16751,0.0974600578187738,0.411765690203034,0.404539256830715
16752,0.0974827549012504,0.411727521049833,0.404966229346249
16753,0.097419658366235,0.411607587796323,0.405064527618073
16754,0.0974028249619527,0.412037638161411,0.405111830908929
16755,0.0974420933832136,0.41203267711728,0.405054200951972
16756,0.0974577018154227,0.411703406681052,0.404948147481067
16757,0.09740438397974,0.411676959142593,0.40491929195519
16758,0.0973738799658884,0.411341788958985,0.40502132818261
16759,0.0973420125338517,0.411270422593528,0.40536286429732
16760,0.0972913718525549,0.411206761903574,0.405808320717566
16761,0.0972504615476827,0.410952928143315,0.405597572347422
16762,0.0972590833968772,0.410821971001238,0.405517630419738
16763,0.0972772055047236,0.410776471905575,0.405037780066413
16764,0.0972815595027128,0.410886285479698,0.404860509763396
16765,0.097273220923004,0.410749391884307,0.404913175054751
16766,0.0973413979361008,0.410254254475591,0.404826231273936
16767,0.0973437484875141,0.41001990425486,0.404500768256203
16768,0.0973386573436286,0.409986771921504,0.405113227462889
16769,0.0972512958328287,0.41005064775038,0.405063759345264
16770,0.0971180534744283,0.409969702717641,0.405391539474419
16771,0.0970372311385569,0.409841552605981,0.405424398229983
16772,0.0970239324460521,0.409198333466753,0.405407332318064
16773,0.0970581950150593,0.409210590015228,0.405782773990121
16774,0.0970467573786346,0.41017292205523,0.405608168263215
16775,0.0971503538972807,0.410364701480335,0.405514037434544
16776,0.0971546125354034,0.410748061652178,0.405616884651052
16777,0.0972130351152662,0.411042545137539,0.405574005730845
16778,0.097251031825038,0.411059270342246,0.405586845639657
16779,0.0973083719438288,0.411136223240796,0.405584848535463
16780,0.0973083858266767,0.411099074271577,0.405512375768221
16781,0.0972098585809615,0.410990720538669,0.405687968474018
16782,0.0972076968136021,0.41159586855881,0.405611360443577
16783,0.0973021342776956,0.412310621609552,0.405519536771764
16784,0.0972715610386682,0.412257556467788,0.40562193992503
16785,0.0972805130896202,0.412403164643799,0.405588703775208
16786,0.0972104729187537,0.412793289536244,0.405678870274578
16787,0.0972071391414543,0.412531153175492,0.405664459562679
16788,0.0971668866417642,0.412140661573936,0.405668272148288
16789,0.0971188322972472,0.412760720786989,0.405440083735184
16790,0.0970129726358198,0.412547587034143,0.405273457580347
16791,0.0969820804845304,0.412625574874438,0.40559999068925
16792,0.0969788849790444,0.413097495770965,0.405510913653482
16793,0.0969630336300157,0.413372613195385,0.405648761260606
16794,0.096997476472351,0.413191944788793,0.405646967738966
16795,0.0970161118067634,0.413180279692498,0.405717402529137
16796,0.0969833830804062,0.413481627202426,0.405857619782965
16797,0.0969785997705432,0.413379135054419,0.405912660033939
16798,0.0970057703479355,0.412957019173109,0.405911164178182
16799,0.0969978417754047,0.413158164721437,0.405697598556792
16800,0.0969645119246573,0.412973778816815,0.405706901618928
16801,0.0969521102712299,0.412622165034876,0.405987124342431
16802,0.0969222151579912,0.412254860849626,0.405864568367998
16803,0.0969298466567735,0.412384755942478,0.40574700369357
16804,0.0969223329228399,0.412415012558399,0.405640576567679
16805,0.0969068413357048,0.412357099503007,0.405631491686153
16806,0.0968883782274933,0.412326107803589,0.405713179968888
16807,0.0969928525588221,0.412663053192218,0.405848144334307
16808,0.0970647960774175,0.412529936668985,0.406018987438906
16809,0.0970780261712394,0.412517473147729,0.40607752110795
16810,0.0969128741578093,0.412469854390625,0.406271414512933
16811,0.0969436824158494,0.412503807575768,0.406204609084144
16812,0.0969385950756778,0.412478656965121,0.406281594731086
16813,0.0969318627619408,0.413026799699883,0.406257152397784
16814,0.096974764826853,0.412854534992368,0.406238898461369
16815,0.0969179036610466,0.412765368799377,0.406269510879898
16816,0.0969232136340141,0.413002773323573,0.406292694861812
16817,0.0969231974522106,0.412782671535013,0.406432960773909
16818,0.096960252294456,0.412458501608707,0.406412322282196
16819,0.0969573026180219,0.411664818315301,0.406341893659105
16820,0.0971704899681298,0.411676850371049,0.40628107208241
16821,0.0971492079600619,0.410674579560163,0.406432968047622
16822,0.0971713948178671,0.410940122400887,0.406366631007778
16823,0.0971443854240188,0.410701547830373,0.406427710782557
16824,0.0969768907381782,0.411013531075901,0.406380711005205
16825,0.0968875856859264,0.410867145418704,0.406450458920964
16826,0.0969046946247093,0.410878900330814,0.406050966688329
16827,0.0968851617757283,0.41095745890731,0.40578573540332
16828,0.0968876130976221,0.411410147842516,0.405854338118119
16829,0.0968905671404283,0.411424801035816,0.405891371280807
16830,0.0968613343406396,0.411516801393991,0.405715099425682
16831,0.0968221861780137,0.411554146168836,0.405781874467604
16832,0.096831771403218,0.411722657195817,0.405871745256513
16833,0.096881074405749,0.411662264298177,0.405917170628547
16834,0.0968961338061107,0.411492749128981,0.405918233886424
16835,0.0969341236686341,0.411785529224121,0.405645510676634
16836,0.0969431999647665,0.411807480650005,0.405709086234544
16837,0.0967335277758369,0.412594736408461,0.405540694763705
16838,0.0966688419560435,0.412526313704172,0.405519286558308
16839,0.0965326009190432,0.412487637071363,0.405396521046827
16840,0.0965063969018108,0.412522504743998,0.404977111470268
16841,0.0965111838582835,0.412423034811441,0.404866446572116
16842,0.096447732782467,0.412301993672685,0.404943716294275
16843,0.0960799632360081,0.411858012932908,0.404979202390029
16844,0.0961096809065817,0.411951178865474,0.405149629885566
16845,0.0961654859354645,0.412246161399015,0.405222717423584
16846,0.0961401725912924,0.412560869414729,0.405163538428709
16847,0.0960428228873776,0.412446402468315,0.404975639379448
16848,0.0960406973942417,0.411944450681124,0.405039733573358
16849,0.0960500024155476,0.4117750525749,0.405004785426935
16850,0.0960588304352317,0.411863938416421,0.404976827077366
16851,0.0960530302944355,0.412000516454499,0.404824382814369
16852,0.0960155023623449,0.412057907329812,0.40481205960729
16853,0.0960563678605961,0.41149400517986,0.404538967362633
16854,0.096128657811759,0.41200006906787,0.404527246974292
16855,0.0958996510079895,0.41178795574767,0.404468850381997
16856,0.0958528356677979,0.411716468911018,0.404457274391652
16857,0.0958601931863339,0.411587711128655,0.404266272928844
16858,0.0958672374240042,0.411425623955581,0.404419758721452
16859,0.0958763445349112,0.41126260173482,0.404430703088742
16860,0.0959392596011231,0.411099823386498,0.404459729973267
16861,0.0959298200243594,0.411117376171506,0.404478972463885
16862,0.0958334600863823,0.411117284035477,0.404248358437223
16863,0.0959032829779743,0.41153383552924,0.403880601815041
16864,0.0959152068040658,0.411560716506721,0.403885166019221
16865,0.0959317950390446,0.411591966690127,0.40417366518885
16866,0.0959673985704221,0.411655259760391,0.404049448584326
16867,0.0959872051608037,0.41165068737147,0.403988224236973
16868,0.0959444196128516,0.411633444152947,0.403894624493792
16869,0.0959781979734148,0.411690801585038,0.403884972777245
16870,0.0959573563245768,0.411620871872818,0.403836466709257
16871,0.0960053198632187,0.411616198546565,0.403731858761277
16872,0.096081779212261,0.411571308066908,0.403660433064364
16873,0.0961446287651151,0.411737953692586,0.403554084027484
16874,0.0960700266805219,0.411797545378397,0.403586043223771
16875,0.0960398784738907,0.410546640766074,0.403483688117359
16876,0.0959028208285002,0.410475266126335,0.403178790130526
16877,0.0959534406858197,0.410802215906744,0.402953102658367
16878,0.0959216453750722,0.410682371689043,0.402678838017197
16879,0.0959425636640025,0.410738862848287,0.402634347356401
16880,0.0959806951289945,0.410648253968004,0.402520178869249
16881,0.0959752810909967,0.410353875711602,0.402500122813825
16882,0.0960268750849997,0.410315154437902,0.402561356090979
16883,0.0960289530290222,0.410406165132838,0.402842350983794
16884,0.0960122269268241,0.409779133088107,0.403066868651874
16885,0.09601284762384,0.409648184605357,0.402868088111701
16886,0.095986907401816,0.409749364272313,0.402822456125965
16887,0.0960286382547092,0.409728530125071,0.402978503743492
16888,0.0959149105638816,0.409766567056542,0.403013980353534
16889,0.0959187516113363,0.409994334901406,0.402958305138888
16890,0.0959329090940469,0.40991750971733,0.402929388410057
16891,0.0959233031503157,0.410043908640988,0.402790960431876
16892,0.095930763785753,0.410087288722765,0.402793007366123
16893,0.0959286014144465,0.410108276691461,0.402656057029861
16894,0.0959991472872396,0.410069983197179,0.402707287218184
16895,0.0959641531970755,0.409439720876538,0.402689115217689
16896,0.0959629987186091,0.409617329053699,0.402618609581252
16897,0.095932444256272,0.409616917734731,0.40279138258988
16898,0.0959347165957346,0.409057405350391,0.402784644040646
16899,0.0959434329815243,0.409556725443285,0.402967633034147
16900,0.0959409816366669,0.40946469673973,0.403443581992639
16901,0.0959781453259775,0.408764926991017,0.403407227760834
16902,0.0960780266361044,0.408699642753824,0.403211619462961
16903,0.0959535474121428,0.408790175558322,0.402826466682264
16904,0.0959611828086146,0.408981119842702,0.402695380819303
16905,0.0959652986140304,0.4094743193593,0.402733192726201
16906,0.0959685986900736,0.409419824809855,0.403023335161971
16907,0.0961433472149838,0.40960067123865,0.403119117155732
16908,0.0961173815308546,0.409773788670339,0.402911062035796
16909,0.0960722627448832,0.410119112384164,0.402898409194478
16910,0.0960817199817576,0.410068182768137,0.402908793900554
16911,0.0961194642492556,0.410050429298672,0.402789348958103
16912,0.0960350299064092,0.410080332847651,0.402527420495851
16913,0.0960189359091098,0.409665709057195,0.402131824430554
16914,0.0958114941749281,0.409729766989453,0.401881265654243
16915,0.0958616658560882,0.409614069488039,0.401847229289638
16916,0.0958621767853624,0.409503160608275,0.401850489407978
16917,0.0958509318155111,0.410396257779231,0.401844860556748
16918,0.095873029258438,0.410381940413003,0.401812543519389
16919,0.0958954827345509,0.411439964595947,0.401795018855707
16920,0.0957978157370342,0.411352325581593,0.40198959377849
16921,0.0957957804551313,0.411178526206154,0.402090354354641
16922,0.0958851729551987,0.411264649941966,0.402146676582767
16923,0.0958241582919938,0.411372753744802,0.402297934843684
16924,0.09581004839829,0.411296296389956,0.402389787686563
16925,0.0957671554957424,0.411337922554484,0.402349841136978
16926,0.0957606774917484,0.410734532237826,0.402198906377833
16927,0.0957823545807354,0.410736001069679,0.402231842658896
16928,0.0957559647675848,0.410892673845628,0.402300378051208
16929,0.0958193781841684,0.411149570133778,0.40226546022492
16930,0.0958204926526897,0.410753936237868,0.402343375458975
16931,0.0958577981605534,0.410836290779276,0.402541656200366
16932,0.095847871800948,0.411244228494574,0.402764213871912
16933,0.0958209683429493,0.411269825141028,0.403122608397405
16934,0.0958508923483055,0.411430894932826,0.40294139103679
16935,0.0960364406260975,0.411072630759329,0.402910429935728
16936,0.0960958863630037,0.411402758126884,0.402998579662912
16937,0.0961638975227768,0.411265615865337,0.402777006922898
16938,0.0961855739680532,0.41096498852629,0.402679359101266
16939,0.0959416674460036,0.41096633818194,0.402397595005208
16940,0.0959207329962495,0.410800995440668,0.402393355486672
16941,0.0959356804962027,0.410918547288599,0.402358561010688
16942,0.0958979832450321,0.411313918560887,0.402308234640693
